brand,yyyyww,shopcode,ours_sale,req_sales,req_md,req_product,req_vmd,style_best,style_worst,style_reorder,others_style,others_dept,others_brand,etc,input_userid,input_date,update_userid,update_date,req_productdept
M,2019-36,042,"2019년9월2일~2019년9월8일 주간판매동향

1.백화점 입점 고객님의 경우 가을 옷을 구매하시는 고객님이 저번주에 비해 많은 주였습니다,
날씨가 장마철을 맞이하고 태풍이 오다보니 빠른 추위가 이루어질듯 하여 긴팔 준비을 하시는 고객님들이 많은 주였습니다.
2.트레이닝 스타일을 많이 찾으셨으며, 면소재 보다는 기능성 위주의 상품을 많이 문의 주셨습니다. 바지의 경우 무릎이 나올까봐 기능성 위주의 상품을 많이 문의 주셨습니다.
3.여성분의 경우 원피스을 많이 문의 하는 주였습니다.. 원피스는 4계절 다 많이 찾으십니다..
4.후드의 경우 기본적으로 나오지만 , 후드 부분이 힘이 있는 상품을 찾으시는 젊은 층 고객님들이 많았습니다. (착용시 후드에 힘이 없으면 목부분이 답답하다고 하세요..)
작년에 비해 디자인이 심플하고 멋스럽게 나왔으며, 고객님들 또한 만족도가 높으세요 아직까지 날씨가 많이 서늘 하지 않아서 점퍼 종류는 반응을 조금더 지켜 봐야 할거 같습니다..",,,,,,,,,,,,M042,2019-09-08 00:00:00.000000,,2019-09-08 10:53:13.000000,
M,2019-36,044,"태풍\\\'링링\\\'의 영향으로 더위도 주춤 할뿐아니라, 백화점 입점 고객님들의 발걸음도 주춤했던 한주였습니다. 
이번 한주는 MT06941 / MTC1941 이 가장 많은 판매를 이뤘습니다.
MT06은 키즈와 함께 가장 심플하게 맞춰서 입고자 많이 보시고 구매하셨고.
MTC1941은 바크 매니아층이 망설임 없이 구매를 하셨습니다.
그 외 전 주와 동일하게 주 판매되는 제품은 MT21941 / HD21941 /TSS3931 이였습니다.
그외 악세사리중에서는 CPYI 의 판매가 증가하였습니다.
",,,,,MT06941 / MTC1941 ,,MT21941 / HD21941 /TSS3931 ,"NBA
 N193TS011P 긴팔 티셔츠 (39,000)
 N193TS295P 맨투맨 티셔츠 (99,000)
 N195AP031P 모자 (33,000) ",KB국민카드로 30/60/100 만원이상 구매시 롯데상품권 5%증정,,,M044,2019-09-08 00:00:00.000000,M044,2019-09-08 00:00:00.000000,
M,2019-36,045,"이번주도 저번주에 이어 계속 신장세다. 계속해서 들어오는 19FW 상품들도 전체적으로 인기가 좋고, 심지어 가을것도 아닌 겨울성의 뽀글이 상품과 MTF4, MTF1, TRF1 등도 인기가 더러 좋다. 빅볼청키도, CP도 MT, TP, TR 까지 반응이 좋다보니, 좋지않은 경제상황속에서도 잘 나아가고 있다. 한가지 아쉬운점은 저번에 조사했던 CP 의 61CM 사이즈를 보다 깊게 나왔으면 하는 바람이고, 여성 티, 원피스들이 얼른 나와줬음 좋겠다.",,,,,,,,,,,,M045,2019-09-08 00:00:00.000000,,2019-09-08 13:27:37.000000,
M,2019-36,078,"추석이 다가오면서 더위도 주춤하는 시원한 
 날씨가 이어지고 있습니다.

아침저녁 날씨가 선선하다보니  긴팔티나 맨투맨을 찾는 고객분들이 늘어났어요
그래서인지 후드집업 상품의 판매도 이어지고 있습니다.
BG10, BG09는  매장입고날부터 고객분들이 많은 관심을 보이시고  찾으셔서 반응이 매우 좋습니다 ",,,,,,,,,,,,M078,2019-09-02 00:00:00.000000,,2019-09-02 11:38:47.000000,
M,2019-36,084,가을 신상 후드랑 점퍼 판매가 늘어남...,상품 입고시 제발 싸이즈 다 입고되었으면 합니다...재고도 조금더 여유있게 들어왔으면  합니다...,,남성분들이 편하게 입을수있는 회색색상  상품이 넘 부족합니다..군모 스타일 모자 하개라도 나왔으면합니다..,,MTC4  MTC5  MTM1   JPF2   PT01   BGC9  BG09   BG10   SHC1   SHC2   SHP1  SHP2   TSS3  MTR1  HDR1   MT21   ,,,,,,,M084,2019-09-08 00:00:00.000000,,2019-09-08 20:31:41.000000,가을 신상 양말 출고 부탁드려요```백백도 신상품 빠른 출고 부탁드려요..
M,2019-36,138,"가끔 비가 내리고 날씨가 시원해지면서 반팔을 보는 고객들이 확연히 줄었습니다. 반팔을 보는 고객 대부분은 시즌오프 세일 상품을 구매하기위해 온 고객들이었습니다. 아직  완전한 가을 날씨가 되지는 않았지만, 긴팔 TS보다는 맨투맨을 보는 고객님들이 더 많고, 올해는 부담스럽지 않고 무난한 스타일이 주가 되어 수월한 판매가 이루어졌습니다. 또한 긴팔 원피스를 찾는 여성 고객님들이 늘고있어 다양한 스타일의 긴팔 원피스가 빠르게 입고된다면 판매에 많은 도움이 될 것 같습니다. 새로 입고된 두 스타일의 청키 모두 고객 반응이 좋은편이며, 특히 엠보 스타일의 인기가 좋아 빠른 리오더 및 입고가 이루어진다면 좋을것같습니다. ",,,,,"TSN1 TS01 TSM2
MT05 MT03 MT06 MTR1 MT21
SHC1 SHC2 SHC6
",,"TSN1 TS01 TSM2
MT05 MT03 MT06 MTR1 MT21
SHC1 SHC2 SHC6",,,,,m138,2019-09-08 00:00:00.000000,,2019-09-08 17:56:44.000000,
M,2019-36,179,"맨투맨과 점퍼를 찾으시는분들이 꾸준히 늘고 있으며 추석선물 구매로 매장을 찾으시는 고객분들이 늘었습니다.

 특히 31MT05941 제품을 많이 보셨으며 판매또한 많이 되었습니다. 

긴팔티셔츠가 31TS02941 , 31TS03941 , 31TSN1941 꾸준히 반응이 좋으며 나중에 레이어드식으로 맨투맨과 같이 입어도 되게끔 연계판매를 하고있습니다.


낮과 밤 온도차이로 인해 집업종류제품을 많이 찾으시며 특히나 학생분들 같은경우 학교나 학원에서 겉옷으로 입으실 제품을 많이 찾으십니다.

 디자인은 너무 화려하지 않고 심플한제품을 많이 선호하셨습니다.

신제품 양털제품들이 반응이 좋습니다. 아직 판매량은 많이 없지만 날이조금더 추워지면 많은기대가 되는 제품입니다.



 


 

",,,,,"32CP77911
32SHC1941
32SHC2911
31MT05941
31DJS2941",,"32CP77911
32SHC1941
32SHC2911
31MT05941
31DJS2941",,"1.전관 자사 단일 H포인트 회원대상
60/100  5% 
2.전관 전시재 단일 H포인트 회원대상 고액 300-500-1000 5%",,,m179,2019-09-08 00:00:00.000000,m179,2019-09-08 00:00:00.000000,
M,2019-36,193,"이번주 태풍이 오다보니 외출하시는 고객님들이 많이 적어졌습니다 확실히 바람이 
많이 불고 하다보니 놀러가시는 분들이 많이 적고 돌아다니는 고객님들도 확실히 
많이 없었습니다 하지만 그러한 상황에서도 청키슈즈 반응이 좀 있었습니다 그중에
shc6 상품이 반응이 좋아졌고 이번에 나온 shpm shp4 shp3 상품 인기가 정말 많
았습니다 shpm shp3 shp4 상품은 외국고객님들이 굉장히 많이 좋아하고 반응이 
좋고 국내 고객님들한테도 반응이 좋았습니다 또 shc7 상품보다 shc6 상품이 반응
이 좋고 괜찮았습니다 의류로는 역시 mt05941 등판 프린팅 된 상품 반응이 아주 좋
았습니다 티셔츠로도 ts03 나그랑 티셔츠 네이비 반응이 좋고 인기 있었습니다 모
자로는 요즘 밴드형 모자 많이 찾고 기본모인 cp77 상품이 인기 있고 반응이 아주 
좋습니다 또 모노그램 상품들 bg09 라던지 cpfb bgc9 상품은 반응도 좋고 인기 있
어 국내 외국 전부 반응이 아주 좋습니다 확실히 이번에 나온 신발 전체적으로 인기
있고 의류도 오시는 고객님들이 이뻐졌다고 많이들 하십니다 ",,,,,"shpm shp3 shp4 : 이번에 나온 신발 반응이 좋습니다 
shc6 : 다른 청키보다 이번주 갑자기 많이 찾습니다 
cpfb bgc9 cg09 : 모노그램 상품들 전체적으로 인기 있고 반응이 좋습니다 
bgc2 bgc5 : 힙색 bgc9 만큼이나 반응이 좋은 상품",,"SHPM SHP3 SHP4 : 이번에 새로나온 상품 꾸준한 리오더가되었으면 합니다 
SHC6 : SHC7 보다 반응이 좋고 갑자기 많이 찾는 상품
MT05 : 맨투맨중 반응이 가장 좋은 상품
HD05941 : 후드티중에 인기가 제일 많습니다 
",,,,,m193,2019-09-08 00:00:00.000000,,2019-09-08 12:29:48.000000,
M,2019-36,195,"태풍으로 바람도 불고 날씨도 조금 선선해지니 후드 맨투맨 보시는 고객님들이 많았습니다.
특히 맨투맨으로는 MT05, 06, C1, R1 후드는 HD21 많이 보시는 것 같습니다.
TR은 의외로 얇은 거 보다 안에 털내장 되있는 F 시리즈 TR F1, F2 가 반응이 좋습니다.
그리고 회색 컬러가 많이 나왔으면 좋겠습니다. 아직 JP 종류는 많이 판매되고 있진 않지만 
JP F 시리즈 뽀글이 반응이 좋은 편입니다. 타 브랜드에서도 많이 나오는데
적극적인 홍보가 필요할 것 같습니다.
온라인에서는 의류보다는 CPA CP77, 73, KS, 85 가 주로 나가는 편입니다.
",,,,,,,,,,,,m195,2019-09-08 00:00:00.000000,,2019-09-08 11:16:11.000000,
M,2019-36,508,"내국인 고객님보다 외국인 고객님께서 더 많이 찾아주신 한 주 였습니다.
대체로 고객님들께서는 반팔보다 긴팔과 맨투맨, 후드티를 많이 보셨습니다.
그래도 TSM1, TSM2는 모노그램이 포인트로 들어가 있고, 과하지 않아 기본티로 입기 좋기 때문에 내국인 고객님, 외국인 고객님 상관없이 눈길을 끌고 있습니다.
긴팔은 기본 티로 입기에 좋고, 코디하기 쉬운 TS01, TS02을 선호하십니다.
나그랑 티로 귀엽게 입을 수 있는 TS03은 스몰로고로 되어 있어 깔끔한 디자인을 좋아하시는 고객님들께서 보시며, 
여성 고객님들께서는 주로 P, U컬러를 보십니다.
MT05는 등판 프린팅이 크게 되어있어, 마크가 크게 프린팅 되어 있는 것을 좋아하시는 외국인 고객님들의 눈길을 끕니다. 
여성 외국인 고객님께서는 P, I 컬러를 선호하시며, 남성 외국인 고객님께서는 L 컬러를 선호하십니다.
MTR1, HDR1은 호불호를 가리지않는 기본적인 디자인으로 내국인 고객님, 외국인 고객님 상관없이 보십니다.
계절 상관없이 신을 수 있는 SHH2는 W, L 컬러 선호 됩니다.",,,,,"31MT05941 - 앞, 뒤 귀여운 프린팅이 되어있어 휴대폰으로 캡쳐본을 가져와 구매해가시는 외국인 고객님이 많습니다.
",32BGA3911 - 가볍지만 소재가 더운 감이 있어 들고 다니기에 애매하다는 고객님의 의견이 있었습니다.,,,,,,m508,2019-09-08 00:00:00.000000,m508,2019-09-08 00:00:00.000000,
M,2019-36,513,"이번 주는 살짝 선선해진 날씨로 로드의 이동이 많아짐이 보였으며, 19FW 신상의류들의 입고로 타브랜드들의 마네킹에도 변화들이
많았으며, 얼리버드하게 후드스타일과 야상스타일, 패딩스타일로 DP를 해놀은 동향이 보였습니다.
가을맞이와 새학기준비를 위한 기본스타일로 신상맨투맨의 관심도가 높아지면서 젊은 층의 내점도와 10대층과 부모가 함께 내점하시는 등
가족단위내점의 증가이슈가 많았으며, 젊은 외국인층의 입점도도 증가하였습니다.
특히, 신상 맨투맨스타일과 후드스타일이 요즘 트렌드인 깔끔한 디자인의 오버핏으로 어디에나 매치, 연출할 수 있는 스트릿 룩으로
떠올라 20대 젊은 층의 취향에 맞아 강세를 보였습니다.
특히, 20대부터 30대후반대의 남성층으로부터 맨투맨과 후드스타일의 멜란지그레이컬러가 선호율이 높다는 판매동향이 보였으며, 
코발트블루컬러감의 착용도도 보였습니다.
이번 주 19F 신상입고 이슈로 모노그램시리즈들의 아이템들이 연이어 출고되어 세트상품으로 꾸준한 반응들이 보여지고 있는데
BG09미니백팩이 미니멀하면서 고급스러워 외국인층에게 선호도가 보였으며, 가족내점층으로부터 베이비백으로도 구매도가 보였습니다.
새학기맞이와 외국인층의 백팩의 문의내점이 상승세인데, BG04의 깔끔하면서 스트릿무드스타일은 반응이 꾸준하며,
BG01,07,10의 착용도가 주로 20대층에게서 이번 주에 보이기 시작하였으며, BGP1 프리미엄보스턴백의 선호도가 있었습니다.
그리고, 신상슈즈 SHP3,P4,PM의 입점률이 높은 주말전에 입고되어 어필이 되었으며, 타브랜드의 레더상품보다 가성비 있는 금액으로
발이 커보이는 어글리슈즈를 선호하지 않는 여성층에게 대체상품으로 반응이 높았습니다.
모자의 경우, 저번 주와 크게 벗어나지 않는 볼캡위주의 가을맞이 패션모아이템들의 선호도가 보였는데. 신상CP19필더 볼캡이
본 점 특성상 스트릿한 감성을 지닌 20대 젊은 층의 내점도로 하여금 스판원단을 사용한 신축성있는 스몰로고 FLEX캡으로 
요즘 트렌드에 맞는 스타일로 강세를 보이고 있으며, 가을시즌에 맞게 베이지컬러추가들의 입고로 기존의 반응도가 크지 않았던 
CPKI와 CPIX의 베이지컬러의 구매도가 높아졌습니다.",,,"31MT20941
10대후반부터 30대초반까지 깔끔하게 SBL로고그림을 자수로 가슴에만 포인트를 주어 군더더기 없는 스타일을 좋아하시는 고객층에게 
인기있는 맨투맨으로 선호도가 높았습니다.
현재 남성층이 대체적으로 그레이색상의 선호율이 높은데 비해 멜란지그레이컬러감의 디자인들이 많지 않아서 메리트는 있어 특히나 
멜란지그레이컬러의 구매도가 보였으며, 20대 남성층의 31MT20941
10대후반부터 30대초반까지 깔끔하게 SBL로고그림을 자수로 가슴에만 포인트를 주어 군더더기 없는 스타일을 좋아하시는 고객층에게 
인기있는 맨투맨으로 선호도가 높았습니다.
현재 남성층이 대체적으로 그레이색상의 선호율이 높은데 비해 멜란지그레이컬러감의 디자인들이 많지 않아서 메리트는 있어 특히나 
멜란지그레이컬러의 구매도가 보였으며, 20대 남성층의 흰티셔츠와 레이어드하여 남친룩스타일 연출을 위한 착용도가 보였습니다. 
끝단 시보리부분이 짱짱하게 잡아주어 박시하게 핏해보아도 기장감에서 불편하지 않아 고객들의 만족도가 연결되었습니다.
CPIS와 함께 세트로 코디하여 패셔너블한 디자인으로 SBL로고 매니아층에게 어필이 가능한 스타일인 듯 합니다.

32SHP4911
20대층부터 40대초반까지의 슬립온이나 컨버스스타일을 선호하시는 여성층에게 키높이4CM와 쿠셔닝있는 슈즈로 반응이 있었습니다.
기존 플레이볼슈즈에 비해 소재와 디자인이 업그레이드 된 듯 한 느낌으로 밝은 화이트 컬러감에 눈에 띄는 로고포인트로 입고되자마자
고급스러운 디자인으로 어필이 되었습니다.
타브랜드(컨버스 89,000)의 레더상품보다 금액적으로도 가성비 있어 기존의 발이 커보이는 빅볼청키슈즈를 선호하지 않는 고객층에게
대체응대할 수 있는 슈즈로 선호도가 보였습니다.
고급스러운 디자인으로 레더소재라 남성층의 사이즈가 출고가 되어도 착화도가 클 듯 합니다. 
",,"31MT21941 
10대부터 30대까지의 남여 모두에게 요즘 트렌드인 오버핏으로 상의하나만으로 가을시즌의 깔끔 룩 연출이 가능한 맨투맨으로 
착용도가 있었습니다.
18FW 맨투맨디자인과 같은 스타일로 출고되어 기존의 고객층이 찾던 스타일의 맨투맨을 착용해 볼 수 있어 선호도가 있었으며.
더 밝아지고, 트렌디해진 컬러감으로 젊은 층에게 강세를 보였습니다.
넥시보리도 다른 맨투맨에 비해 넓고 짱짱하여 쉽게 늘어날 우려가 되지 않고, 이너로 티셔츠를 레이어드하기에도 적절하여
커플룩과 트윈룩으로도 선호도가 작년만큼 클 듯 합니다.


31TR03941
10대후반부터 40대초반대 여성층까지 다양한 연령층의 선호도가 있는 깔끔한 디자인의 이너와 아우터로 활용도가 높은 아이템인 후드 
집업스타일로 반응도가 있었습니다.
가벼운 무게감과 부드러운 소재감이 특징인 후드 집업스타일로 고객층에게 착용도가 보였으며, 부담스럽지 않은 오버핏으로 요즘 트렌드에
맞는 데일리아이템으로 연출하시기에 적합한 스타일이여서 선호도가 30대 남성층에게도 있었습니다.
두껌지 않은 소재로 사계절 다양하게 코디할 수 있으며, 등판 로고 포인트로 여리한 느낌을 연출할 수 있어 레깅스와 매치하였을때 
데일리하지만 멋스러운 룩으로 완성할 수 있어 여성층의 오버사이즈로 해서 착용도가 높았습니다.
베이직한 스타일이지만 발포 로고프린팅으로 포인트 줄 수 있어 10대 학생층의 교복 위에도 쉽게 아우터형식으로 코디하면서 포인트를
줄 수 있어 젊은 층에게도 데일리겸 스트릿한 스타일로 반응도가 높을 듯 합니다.
컬러감으로는 무난하게 어디에나 매치하기 쉬운 블랙컬러감의 선호도가 높습니다.
","31HD05941
20대여성층과 커플층에게서 가슴쪽에 로고가 크레용으로 드로잉한 듯한 귀여운 디자인과 트렌디한 오버핏으로 스트릿무드까지
더해져서 관심도는 크나 백포인트가 아쉽다는 피드백을 해주시는 내점고객층이 많았습니다.
31MT05941처럼 백포인트로 MLBLIKE 디테일이 더해졌다면 반응도가 더 높았을 듯 합니다.",,,,,,M513,2019-09-02 00:00:00.000000,,2019-09-02 15:17:19.000000,
